"","ID","Fecha","Tweet","Favorites","Retweets"
"751","1,30277E+18","07/09/2020 1:02"," seriedad gobierna pdte giammattei t cadena pregrabada editada llena falacias ",0,0
"752","1,30277E+18","07/09/2020 1:01","ahora gobierno guatemala adelanta 10 minutos cadena nacional radio television ahora sera 19 ",3,1
"753","1,30277E+18","07/09/2020 1:00","drgiammattei fundacionjbg 1 cadena nacional 1 mensaje presidencial d lamento x miles d muertos ",0,0
"754","1,30277E+18","07/09/2020 0:58","coronavirusgt drgiammattei deberia dar mensajes cada 6 meses minimo asi evitamos ponernos mas gran",1,0
"755","1,30277E+18","07/09/2020 0:57","coronavirusgt bravofox27 drgiammattei greias ayuno oreion coronavirus19 desaparecio pufff arte ",1,0
"756","1,30277E+18","07/09/2020 0:51","tenemosvalor bogota colombia calleypoche cartagena caliunidaporlavida medellincuidadototal coronavirusgt ",0,0
"757","1,30277E+18","07/09/2020 0:40","dianaresident4 coronavirusgt drgiammattei mas pruebas mas rapido llega verde exigir hagan ",2,0
"758","1,30276E+18","07/09/2020 0:13","coronavirusgt iduvina drgiammattei exactamente ahora va decir coronavirus va ver vuelta ciclistica",1,0
"759","1,30276E+18","07/09/2020 0:01","aztecaguate drgiammattei blablabla coronavirusgt mismas mundo vacuna reportar",0,0
"760","1,30275E+18","06/09/2020 23:07","ahora gobierno guatemala anuncia cadena nacional radio television domingo partir 20 ho ",8,0
"761","1,30274E+18","06/09/2020 23:01"," llama cadena nacional hoy 8 noche urgente coronavirusgt toquedequedagt covid19 ",0,0
"763","1,30273E+18","06/09/2020 22:17"," proximos meses latinoamerica podrian aumentar 16 millones mas personas podrian tener certe ",12,10
"764","1,30273E+18","06/09/2020 22:13","glendamercy1 coronavirusgt minsaludguate guatemalteco actuando rapido si siente sintomas aunque g ",1,0
"765","1,30273E+18","06/09/2020 21:54"," miren miren ",1,0
"766","1,30272E+18","06/09/2020 21:31","existen muchas cosas gusta llevar manchas acne sol parte mejor cosa d ",0,0
"767","1,30272E+18","06/09/2020 21:28","davhernandz coronavirusgt drgiammattei aavan querer fichar corbatin asturias mundo coprocovid copro excremento",0,0
"768","1,30272E+18","06/09/2020 21:20","coronavirusgt drgiammattei logico lt cantidad pruebaslt cantidad casos prestamos millonarios com ",2,0
"769","1,30272E+18","06/09/2020 21:20","coronavirusgt drgiammattei lastima pudo ser presidente diferente",0,0
"770","1,30272E+18","06/09/2020 21:19","rbcnoticiasgt vichoguate arnulfoagusting viniciotvgt soy502 juanvictorcas1 elrebeldegt1 mtunchez19 ",6,6
"771","1,30272E+18","06/09/2020 21:16","davhernandz coronavirusgt drgiammattei toca domingo pompa hospital inaugurado pueblo miguelito",3,0
"772","1,30272E+18","06/09/2020 21:16","coronavirusgt pienso mismo economia si agosto sintio movio seguramente qu ",2,0
"773","1,30271E+18","06/09/2020 21:00","nicholasvirzi sencillamente pactodecorruptos sigue gobernando guate seria aburrido seguir hablando ",0,0
"774","1,30271E+18","06/09/2020 20:55","coronavirusgt drgiammattei cacif narcos",1,0
"775","1,30271E+18","06/09/2020 20:55","coronavirusgt drgiammattei solo pajas viejo cerote drgiammattei maldito cinico vende mentiras aun ",0,0
"776","1,30271E+18","06/09/2020 20:54","davhernandz coronavirusgt drgiammattei vergenza deberia dar drgiammattei toda gente m ",2,0
"777","1,30271E+18","06/09/2020 20:53"," sorprenderia giammattei dijera siempre si si habran desfile antorchas siempre ",1,0
"778","1,30271E+18","06/09/2020 20:42","coronavirusgt drgiammattei habla coronavirusgt si covid 19 existe guatemala mas ",42,9
"779","1,3027E+18","06/09/2020 20:24","coronavirusgt tendencia actualizacion datos guatemala ",14,1
"780","1,3027E+18","06/09/2020 20:14","coronavirusgt drgiammattei si va mover trompa 8 9 minutos gran cadena nacional sabem ",1,0
"781","1,3027E+18","06/09/2020 20:14","coronavirusgt drgiammattei nuevo dira ciudad naranja amarillo milagrosamente gracias ",1,0
"782","1,3027E+18","06/09/2020 20:13","coronavirusgt drgiammattei hoy saca trabajar solo dejara tercera edad lugares habitacion",1,0
"783","1,3027E+18","06/09/2020 20:12"," 14 dias debemos tener menor vinculo posible covid19 coronavirusgt pandemia ",0,0
"784","1,3027E+18","06/09/2020 20:11","coronavirusgt drgiammattei solo saldra hacer ridiculo dejar constancia responsabilidad tanta muerte",1,0
"785","1,3027E+18","06/09/2020 19:58","datoscovidgt hoy or drgiammattei dara acostumbrado mensaje cada 15 dias nuevo decir ",320,106
"786","1,30269E+18","06/09/2020 19:34","si cierto habria fallecidos prefiero seguir tomando medidas precaucion evitar mas pos ",1,0
"787","1,30269E+18","06/09/2020 19:31","sucesosxela ampliacion vendedores roscas dulces tipicos optan desalojar autoridades municipales indic ",29,1
"788","1,30269E+18","06/09/2020 19:21","coronavirusgt minsaludguate publica restricciones sector industria segaon color alerta sanitar ",5,0
"789","1,30268E+18","06/09/2020 19:06"," pandemia coronavirusgt cambiado forma transportarse riesgo busesso us ",3,1
"790","1,30268E+18","06/09/2020 18:59","coronavirusgt minsaludguate creo mas contagios poblacion gobierno quieren aceptar m ",1,0
"791","1,30266E+18","06/09/2020 17:37"," municipalidades responsabilidad proveer servicios paoblicos salud debe hacerse cargo ",0,3
"792","1,30266E+18","06/09/2020 17:31","coronavirusgt aumenta 99 cifra personas fallecidas covid19 departamento totonicapan ",3,0
"793","1,30266E+18","06/09/2020 17:29","coronavirusgt iniciara desinfeccion barrio calvario diferentes calles ciudad ",2,0
"794","1,30266E+18","06/09/2020 17:26","mira fotos desnudas aqui 18 coronavirus coronavirusgt ",129,7
"795","1,30266E+18","06/09/2020 17:19","coronavirusgt minsaludguate netcenteros pudieron todas luces tablero miente ",0,0
"796","1,30266E+18","06/09/2020 17:10","coronavirusgt inicie zafra meta cero contagios toda costa sur ello ir maq ",1,0
"797","1,30265E+18","06/09/2020 16:56","coronavirusgt drgiammattei digamos mayoria poblacion creyendo palabras mayoria irr ",2,0
"798","1,30265E+18","06/09/2020 16:54","coronavirusgt drgiammattei chistes mal gusto hipocresias tipico herodiano deseo ",2,0
"799","1,30265E+18","06/09/2020 16:32","coronavirusgt drgiammattei 3",1,0
"800","1,30265E+18","06/09/2020 16:31","coronavirusgt costo mas alto vendra interior repaoblica urbes creo si existe mejor manejo ",1,0
"801","1,30264E+18","06/09/2020 16:25","coronavirusgt drgiammattei ui estan cuidando anoche vecinos gran parranda unas 50 personas s ",9,0
"802","1,30264E+18","06/09/2020 16:20","urgente ss ui situacion pandemia guatemala 1 77683 contagiados 202 hoy 2852 fallecidos ",13,4
"803","1,30264E+18","06/09/2020 16:16","coronavirusgt drgiammattei preparados suficientes bolsas cadaveres alivio",2,0
"804","1,30264E+18","06/09/2020 16:13","coronavirusgt minsaludguate desconecte asi realidad",0,0
"805","1,30264E+18","06/09/2020 16:12","coronaviruscen3 imaginario guatemalteco pandemia controlada",2,0
"806","1,30264E+18","06/09/2020 16:01","coronavirusgt pocas pruebas creo controlar pandemia ejemplo salvador viene realizando 2 ",1,0
"808","1,30264E+18","06/09/2020 15:59","coronavirusgt drgiammattei presidente tampoco diga preparados enfrentar ",0,0
"809","1,30264E+18","06/09/2020 15:57","coronavirusgt drgiammattei entiendo gente anda parrandas borrachos luego fracrurad ",2,0
"810","1,30264E+18","06/09/2020 15:51","coronavirusgt 24 ",0,0
"811","1,30264E+18","06/09/2020 15:50","pmarroquin13 pablomiramonte coronavirusgt parece vedando libertad expresion aparte ac ",1,0
"812","1,30264E+18","06/09/2020 15:49","coronavirusgt cada vez esperpento drgiammattei habla cadena nacional bajan casos pruebas conveniente",1,0
"813","1,30263E+18","06/09/2020 15:48","espa rebrotes mas fallecidos uci comienzan colapsar nuevamente aqui gente sigue saliendo si ",4,4
"814","1,30263E+18","06/09/2020 15:46","practicamente poblacion perdio miedo coronavirusgt dijo drgiammattei venga 2d ",77,21
"815","1,30263E+18","06/09/2020 15:43","datoscovidgt informacion dia sabado 920 pruebas 202 positivos 7 fallecidos lamentablemente ",23,6
"817","1,30263E+18","06/09/2020 15:39","rm77938823 coronavirusgt alguna vez pensaste ibas cuidar basado informacion imp ",0,0
"819","1,30263E+18","06/09/2020 15:29","ahora minsaludguate actualiza tabla datos covid19 guatemala 77 mil 683 casos acumulados re ",0,0
"821","1,30263E+18","06/09/2020 15:26","urgente minsaludguate actualiza tabla datos covid19 guatemala 77 mil 683 casos acumulados ",1,0
"822","1,30262E+18","06/09/2020 14:49"," iba pensar plan iba fallar tttt aunque extraaria magicamente verde l ",3,0
"823","1,3025E+18","06/09/2020 7:09","coronavirusgt hacen pruebas x bajan naomeros",1,0
"824","1,30247E+18","06/09/2020 4:36","carlosemiliodh orgullo patriapolicia nacionalnicaragua coronavirusgt tpu19j",0,0
"825","1,30244E+18","06/09/2020 2:43","coronavirusgt coprecovid si covid aplanando curva sentido co ",3,0
"826","1,30243E+18","06/09/2020 2:08"," recuerda solo quedaba solo color marcador ",1,0
"827","1,30242E+18","06/09/2020 1:31","alguien mas siente toque queda deberia quitarse coronavirusgt covid19",2,1
"828","1,30242E+18","06/09/2020 1:28","coronavirusgt coprecovid sirve si restricciones mediocres",1,0
"829","1,30241E+18","06/09/2020 0:38"," coronavirusgt punto poner sayaxche alerta roja aumento 6 veces contagios 10 d ",3,4
"830","1,30238E+18","05/09/2020 23:06"," pandemia coronavirusgt traido mesa discusion incremento precio pasajeso ",3,2
"831","1,30238E+18","05/09/2020 22:56","coronavirusgt coprecovid si libre q significado semaforo",2,0
"832","1,30238E+18","05/09/2020 22:48"," estan metiendo elngolazo vida ",4,0
"833","1,30237E+18","05/09/2020 22:26","coronavirusgt coprecovid viles mentiras",1,0
"834","1,30237E+18","05/09/2020 22:23","coronavirusgt coprecovid mal peor",1,0
"835","1,30237E+18","05/09/2020 22:20"," plena pandemia norteamericanos andan viajando labordayweekend si pasara ojala proxi ",0,0
"836","1,30237E+18","05/09/2020 22:10","coronavirusgt coprecovid fin verde c maana abre drgiammattei bufon easturia",1,0
"837","1,30236E+18","05/09/2020 21:50","coronavirusgt asibrianv pdhgt corteidh hernandezmack aunqu pinte rojo sangre medidas verdes ",1,0
"838","1,30236E+18","05/09/2020 21:44","datoscovidgt ui semaforogt proximos 15 dias indicador restricciones ",21,7
"839","1,30236E+18","05/09/2020 21:32"," pandemia crisis coronavirusgt municipios encontrado aumento conflictos3 ",4,0
"840","1,30235E+18","05/09/2020 21:13","pura manipulacionde datos solo positivos si llegan hospital ciudadania hace mas 50 so ",3,0
"841","1,30235E+18","05/09/2020 21:09","fallecio magistrado bonerge mejia dios gloria aun asi curva bajaron datos falsos ima ",2,0
"842","1,30235E+18","05/09/2020 20:38"," corte constitucionalidad da conocer fallecimiento magistrado bonerge amilcar mejia orellana padecia ",7,2
"843","1,30234E+18","05/09/2020 20:18"," aficionados pudieron acudir estadio an der alten frterei kpenick capacidad 22000 asiento ",2,0
"844","1,30234E+18","05/09/2020 20:18"," 4500 localidades socios mayores doce club local distribuidas mediante sorteo ",2,0
"845","1,30234E+18","05/09/2020 20:18"," primera vez irrumpio pandemia coronavirus gente pudo acudir campo faotbol for ",1,0
"846","1,30234E+18","05/09/2020 20:18","ahora corte constitucionalidad confirma muerte magistrado bonerge mejia causa coronavirusgt cov ",5,2
"847","1,30234E+18","05/09/2020 20:17"," paoblico regreso estadios berlin mas 4500 espectadores pudieron entrar presenciar conmemoraci ",11,1
"848","1,30234E+18","05/09/2020 20:04","ojoalcovid19 sabes funcionan centros bienestar respiratorio aqui contamos consiste p ",0,0
"849","1,30234E+18","05/09/2020 20:03","mucha gente relajado si virus desaparecido acuidense cuiden ",0,0
"850","1,30234E+18","05/09/2020 19:59","wernertrego mendiajmariela eumaple ciciggt ivanvelasquez thelmaaldana rugarv josmanu56491086 ",3,1
"851","1,30233E+18","05/09/2020 19:56","mendiajmariela eumaple ciciggt ivanvelasquez thelmaaldana rugarv josmanu56491086 mpguatemala cie ",1,0
"852","1,30233E+18","05/09/2020 19:50","coronavirus coronavirus coronavirusargentina coronavirusrd coronavirusgt coronavirusde coronaviruspy ",0,0
"853","1,30233E+18","05/09/2020 19:21","guatemala health ministry registers 441 new cases of covid19 total of 77481 20 patients died 2845 2 56 ",0,0
"854","1,30232E+18","05/09/2020 19:05","datoscovidgt guatemala comparado resto mundo encontramos misma situacion mundial seguiremos ",8,1
"855","1,30231E+18","05/09/2020 18:33","coronavirusgt datos manipulados deje tomarlos cuenta mejor cuido",1,0
"856","1,30231E+18","05/09/2020 18:01","coronavirusgt pmazzettis coprecovid easturia romanuturiaskr ex easturia",1,0
"857","1,30228E+18","05/09/2020 16:34","encuesta datos proporciona minsaludguate demuestran coronavirusgt va pleno descenso p ",11,8
"858","1,30228E+18","05/09/2020 16:23","coronavirusgt vanelu2883 maana baja mas",0,0
"859","1,30228E+18","05/09/2020 16:12","dlasamericas re chafa chafisima coronavirusgt karinslowingu factor4gt asibrianv lanegrisgt",2,0
"860","1,30227E+18","05/09/2020 15:51","coronavirusgt curiosamente siempre pasa ",1,0
"861","1,30227E+18","05/09/2020 15:48","coronavirusgt abierto canchas deportivas fin vaya dar maldito gobierno",2,0
"862","1,30227E+18","05/09/2020 15:43","urgente ss ui situacion pandemia guatemala 1 77481 contagiados 441 hoy 2845 fallecidos ",12,4
"863","1,30227E+18","05/09/2020 15:36"," munimixco invirtio q150 mil 750 kits medicamentos vecinos resulten positivos coronavirusgt ",0,1
"864","1,30227E+18","05/09/2020 15:35","etualizeian covid19gt 05092020 quedateencasa coronavirusgt guatemala ",1,1
"865","1,30227E+18","05/09/2020 15:23","vanelu2883 pruebas viernes",1,0
"866","1,30227E+18","05/09/2020 15:21","labsur laboratorio clinico alta tecnologia resultados mismo dia hematologia microbiologia whatsapp 5524 68 ",1,0
"867","1,30227E+18","05/09/2020 15:21","coronavirusgt siempre fin semana bajan naomeros sabemos milagro ",3,0
"873","1,30226E+18","05/09/2020 15:08","datoscovidgt previo cadenanacional programada maana pais pasara naranja verde ",26,6
"874","1,30225E+18","05/09/2020 14:33","urgente minsaludguate informa guatemala registran 77 mil 481 casos acumulados coronavirusgt ",19,4
"876","1,30224E+18","05/09/2020 13:57","romanuturiaskr coronavirusgt pmazzettis coprecovid easturia preferidas gobiernos corruptos",1,0
"877","1,30224E+18","05/09/2020 13:56"," grandisima putaaaaaaaa jajajajaa ",2,0
"878","1,30224E+18","05/09/2020 13:55","dignidagt coronavirusgt pmazzettis coprecovid easturia tonta ",1,0
"879","1,30224E+18","05/09/2020 13:52","coronavirusgt pmazzettis coprecovid easturia romanuturiaskr compa uturias",2,0
"880","1,30223E+18","05/09/2020 13:15","coronavirusgt pmazzettis coprecovid easturia romanuturiaskr entonces verde fregar manipular mas",1,0
"881","1,30223E+18","05/09/2020 12:50","coronavirusgt personal medico despidio enfermera igss aplausos flores ",7,2
"882","1,30213E+18","05/09/2020 6:03","romanuturiaskr easturia coronavirusgt drtalamo paocarriaza densetsuiii jovillafuerte aavan querer fichar ",2,0
"883","1,30211E+18","05/09/2020 5:08","sectorjusticia mpguatemala msemillagt ",0,0
"884","1,30211E+18","05/09/2020 5:02","coronavirusgt prueba comentario autocine buen comentario saber dondeestaeldinero ",7,2
"885","1,3021E+18","05/09/2020 4:40","ahora resulta miguel martinez dice gastado centavo viaticos mas 20 millon ",2,0
"886","1,3021E+18","05/09/2020 4:34","coronavirusgt mpguatemala siempre dicho cuenta 100 msemillagt rechingados importa ",0,0
"887","1,3021E+18","05/09/2020 4:27","noescoronavirus hoy mpguatemala demuestra vez mas grupo responde ",33,8
"888","1,30209E+18","05/09/2020 3:57","coronavirusgt pmazzettis coprecovid easturia romanuturiaskr aavan querer fichar corbatin asturias ",3,0
"889","1,30209E+18","05/09/2020 3:28","paocarriaza coronavirusgt pmazzettis coprecovid easturia takitoperezgt comediante jimmymoralesgt ",1,0
"890","1,30209E+18","05/09/2020 3:24","romanuturiaskr coronavirusgt pmazzettis coprecovid easturia takitoperezgt vaya dedica comedia ",1,0
"891","1,30208E+18","05/09/2020 3:21","39 minutos dura joya entrevista vale pena vean ",10,0
"892","1,30208E+18","05/09/2020 3:18","coronavirusgt pmazzettis coprecovid easturia romanuturiaskr psss ",0,0
"893","1,30208E+18","05/09/2020 3:14","coronavirusgt pmazzettis coprecovid easturia jajajaja saludos pmazzettis videos bastante graciosos ",3,0
"894","1,30208E+18","05/09/2020 3:12","datoscovidgt gracias ora pilar mazzetti perao pmazzettis partir proxima semana coprecovid ",60,26
"895","1,30208E+18","05/09/2020 3:05","takitoperezgt easturia coronavirusgt drtalamo paocarriaza densetsuiii jovillafuerte encontre doita ",0,0
"896","1,30208E+18","05/09/2020 3:03","romanuturiaskr easturia coronavirusgt drtalamo paocarriaza densetsuiii jovillafuerte ",1,0
"897","1,30205E+18","05/09/2020 1:16"," tradicion fuego patrio trasladado antorchas pais victimas coronavirusgt aaon ",4,4
"898","1,30203E+18","04/09/2020 23:44","guatecompras 1 minuto encontrar contrataciones emergencia coronavirusgt ii ",1,0
"899","1,30203E+18","04/09/2020 23:43","finalmente covid19 coronavirus coronavirusgt covidhoax2020 ",0,0
